iter	Passed	Remaining
1668	30169	150594
1669	30181	150546
1670	30193	150495
1671	30204	150445
1672	30216	150393
1673	30227	150345
1674	30239	150295
1675	30256	150270
1676	30275	150257
1677	30295	150250
1678	30313	150229
1679	30332	150217
1680	30349	150193
1681	30361	150145
1682	30374	150102
1683	30385	150052
1684	30398	150006
1685	30410	149958
1686	30422	149913
1687	30435	149867
1688	30517	150164
1689	30553	150234
1690	30566	150193
1691	30579	150149
1692	30591	150104
1693	30604	150060
1694	30617	150014
1695	30630	149975
1696	30643	149930
1697	30679	150001
1698	30692	149958
1699	30698	149882
1700	30714	149851
1701	30735	149848
1702	30754	149837
1703	30773	149822
1704	30785	149776
1705	30797	149728
1706	30810	149685
1707	30823	149640
1708	30835	149595
1709	30848	149553
1710	30860	149507
1711	30875	149470
1712	30893	149455
1713	30911	149436
1714	30934	149441
1715	30961	149466
1716	30984	149474
1717	31003	149457
1718	31019	149429
1719	31036	149406
1720	31054	149389
1721	31069	149359
1722	31081	149312
1723	31093	149265
1724	31110	149241
1725	31128	149221
1726	31145	149198
1727	31161	149171
1728	31179	149153
1729	31200	149147
1730	31213	149109
1731	31226	149066
1732	31239	149023
1733	31251	148975
1734	31263	148928
1735	31276	148886
1736	31288	148841
1737	31301	148797
1738	31316	148766
1739	31335	148751
1740	31355	148743
1741	31373	148728
1742	31391	148708
1743	31412	148706
1744	31425	148665
1745	31438	148622
1746	31445	148550
1747	31456	148502
1748	31469	148456
1749	31480	148410
1750	31493	148368
1751	31506	148326
1752	31519	148285
1753	31537	148264
1754	31556	148253
1755	31574	148232
1756	31594	148226
1757	31611	148205
1758	31629	148184
1759	31640	148135
1760	31652	148090
1761	31664	148044
1762	31676	147997
1763	31688	147951
1764	31700	147903
1765	31712	147860
1766	31725	147817
1767	31739	147784
1768	31758	147768
1769	31777	147756
1770	31796	147741
1771	31814	147725
1772	31831	147704
1773	31849	147684
1774	31861	147641
1775	31872	147592
1776	31885	147546
1777	31896	147497
1778	31908	147453
1779	31920	147406
1780	31977	147570
1781	32004	147592
1782	32031	147620
1783	32057	147636
1784	32135	147896
1785	32186	148028
1786	32199	147987
1787	32210	147938
1788	32224	147902
1789	32241	147880
1790	32260	147866
1791	32279	147849
1792	32291	147807
1793	32303	147761
1794	32314	147711
1795	32327	147667
1796	32338	147619
1797	32351	147578
1798	32362	147531
1799	32373	147477
1800	32384	147429
1801	32403	147418
1802	32424	147410
1803	32443	147396
1804	32459	147372
1805	32477	147353
1806	32495	147337
1807	32509	147301
1808	32521	147253
1809	32533	147208
1810	32545	147166
1811	32558	147123
1812	32569	147075
1813	32582	147036
1814	32595	146992
1815	32608	146951
1816	32628	146945
1817	32646	146928
1818	32656	146875
1819	32675	146861
1820	32696	146855
1821	32712	146830
1822	32726	146792
1823	32739	146752
1824	32751	146710
1825	32764	146666
1826	32776	146625
1827	32788	146580
1828	32801	146537
1829	32812	146491
1830	32827	146458
1831	32845	146442
1832	32863	146424
1833	32885	146422
1834	32904	146409
1835	32919	146380
1836	32931	146335
1837	32943	146292
1838	32956	146252
1839	32968	146205
1840	32981	146166
1841	33036	146314
1842	33094	146472
1843	33134	146552
1844	33147	146512
1845	33160	146472
1846	33172	146428
1847	33186	146395
1848	33199	146353
1849	33213	146317
1850	33225	146275
1851	33238	146234
1852	33251	146194
1853	33267	146168
1854	33285	146150
1855	33305	146140
1856	33325	146133
1857	33347	146132
1858	33359	146088
1859	33371	146044
1860	33383	146002
1861	33394	145954
1862	33408	145915
1863	33418	145866
1864	33430	145822
1865	33442	145778
1866	33456	145741
1867	33472	145718
1868	33491	145702
1869	33509	145684
1870	33525	145661
1871	33545	145651
1872	33567	145651
1873	33581	145613
1874	33593	145573
1875	33605	145529
1876	33618	145487
1877	33630	145446
1878	33643	145408
1879	33656	145366
1880	33668	145322
1881	33683	145291
1882	33702	145279
1883	33719	145257
1884	33736	145238
1885	33753	145216
1886	33772	145201
1887	33785	145161
1888	33798	145122
1889	33810	145079
1890	33822	145038
1891	33834	144995
1892	33846	144953
1893	33859	144911
1894	33871	144869
1895	33882	144823
1896	33901	144807
1897	33922	144804
1898	33940	144786
1899	33958	144769
1900	33979	144766
1901	33988	144712
1902	34002	144675
1903	34012	144625
1904	34024	144583
1905	34037	144541
1906	34049	144499
1907	34061	144457
1908	34075	144422
1909	34125	144541
1910	34163	144610
1911	34177	144573
1912	34190	144537
1913	34202	144496
1914	34214	144451
1915	34227	144411
1916	34240	144374
1917	34253	144338
1918	34266	144297
1919	34278	144255
1920	34292	144222
1921	34329	144284
1922	34341	144241
1923	34359	144222
1924	34378	144209
1925	34392	144176
1926	34404	144135
1927	34416	144091
1928	34428	144048
1929	34440	144008
1930	34454	143972
1931	34466	143933
1932	34477	143886
1933	34484	143822
1934	34495	143775
1935	34510	143748
1936	34529	143734
1937	34549	143724
1938	34568	143710
1939	34587	143696
1940	34602	143669
1941	34614	143627
1942	34626	143585
1943	34638	143542
1944	34651	143504
1945	34663	143462
1946	34675	143419
1947	34688	143382
1948	34699	143338
1949	34712	143301
1950	34730	143281
1951	34749	143268
1952	34765	143246
1953	34784	143233
1954	34803	143218
1955	34816	143182
1956	34827	143135
1957	34838	143089
1958	34850	143050
1959	34861	143003
1960	34874	142967
1961	34887	142929
1962	34899	142885
1963	34910	142843
1964	34922	142800
1965	34939	142780
1966	34956	142758
1967	34970	142724
1968	34988	142709
1969	35007	142696
1970	35024	142673
1971	35035	142628
1972	35048	142592
1973	35060	142549
1974	35071	142505
1975	35083	142464
1976	35095	142421
1977	35108	142384
1978	35120	142344
1979	35133	142309
1980	35149	142283
1981	35167	142265
1982	35187	142258
1983	35206	142245
1984	35223	142223
1985	35230	142163
1986	35242	142122
1987	35253	142079
1988	35267	142045
1989	35280	142008
1990	35292	141969
1991	35305	141929
1992	35318	141892
1993	35330	141853
1994	35337	141793
1995	35353	141769
1996	35371	141750
1997	35391	141742
1998	35409	141725
1999	35430	141720
2000	35446	141696
2001	35458	141657
2002	35471	141619
2003	35482	141574
2004	35492	141527
2005	35505	141491
2006	35553	141592
2007	35579	141607
2008	35611	141650
2009	35652	141722
2010	35688	141777
2011	35700	141737
2012	35711	141694
2013	35722	141648
2014	35736	141614
2015	35742	141550
2016	35754	141510
2017	35765	141466
2018	35776	141422
2019	35788	141384
2020	35795	141322
2021	35808	141285
2022	35819	141241
2023	35836	141219
2024	35846	141172
2025	35867	141167
2026	35880	141133
2027	35893	141096
2028	35904	141051
2029	35916	141012
2030	35928	140972
2031	35939	140928
2032	35950	140884
2033	35963	140848
2034	35974	140803
2035	35986	140762
2036	36004	140748
2037	36024	140741
2038	36045	140734
2039	36063	140718
2040	36084	140712
2041	36098	140682
2042	36111	140644
2043	36123	140604
2044	36135	140567
2045	36147	140525
2046	36159	140488
2047	36172	140450
2048	36184	140412
2049	36196	140372
2050	36213	140353
2051	36231	140336
2052	36250	140323
2053	36269	140311
2054	36291	140307
2055	36307	140284
2056	36320	140248
2057	36332	140208
2058	36344	140169
2059	36355	140127
2060	36366	140086
2061	36379	140050
2062	36391	140010
2063	36404	139974
2064	36416	139933
2065	36430	139901
2066	36448	139886
2067	36467	139874
2068	36487	139864
2069	36505	139850
2070	36518	139814
2071	36530	139774
2072	36542	139736
2073	36556	139703
2074	36568	139663
2075	36581	139628
2076	36678	139913
2077	36704	139930
2078	36713	139877
2079	36748	139928
2080	36760	139887
2081	36774	139854
2082	36787	139820
2083	36801	139788
2084	36814	139753
2085	36826	139713
2086	36839	139677
2087	36849	139632
2088	36861	139593
2089	36873	139556
2090	36891	139539
2091	36911	139528
2092	36929	139513
2093	36943	139480
2094	36954	139438
2095	36967	139404
2096	36978	139361
2097	36990	139321
2098	37002	139283
2099	37015	139248
2100	37028	139211
2101	37040	139175
2102	37053	139138
2103	37069	139114
2104	37079	139068
2105	37096	139049
2106	37115	139035
2107	37133	139023
2108	37150	139000
2109	37161	138961
2110	37173	138921
2111	37184	138878
2112	37197	138842
2113	37209	138806
2114	37222	138770
2115	37234	138730
2116	37246	138694
2117	37259	138657
2118	37271	138619
2119	37290	138607
2120	37310	138597
2121	37330	138590
2122	37348	138573
2123	37360	138537
2124	37372	138498
2125	37385	138462
2126	37398	138429
2127	37409	138388
2128	37421	138350
2129	37434	138314
2130	37447	138278
2131	37459	138242
2132	37470	138201
2133	37533	138349
2134	37566	138389
2135	37593	138406
2136	37615	138406
2137	37631	138379
2138	37644	138346
2139	37656	138307
2140	37670	138279
2141	37683	138243
2142	37694	138202
2143	37708	138169
2144	37742	138214
2145	37760	138197
2146	37780	138190
2147	37794	138156
2148	37806	138120
2149	37819	138085
2150	37831	138047
2151	37843	138010
2152	37854	137967
2153	37867	137933
2154	37881	137901
2155	37893	137863
2156	37900	137810
2157	37916	137784
2158	37934	137771
2159	37955	137763
2160	37973	137747
2161	37988	137722
2162	38000	137684
2163	38013	137649
2164	38025	137612
2165	38038	137577
2166	38050	137539
2167	38063	137504
2168	38075	137466
2169	38087	137432
2170	38100	137396
2171	38112	137359
2172	38131	137347
2173	38150	137333
2174	38169	137321
2175	38189	137312
2176	38203	137285
2177	38216	137250
2178	38228	137213
2179	38241	137178
2180	38253	137140
2181	38265	137102
2182	38277	137065
2183	38289	137030
2184	38301	136990
2185	38315	136961
2186	38331	136938
2187	38349	136923
2188	38370	136916
2189	38389	136906
2190	38410	136899
2191	38424	136870
2192	38437	136834
2193	38449	136797
2194	38462	136764
2195	38473	136725
2196	38485	136686
2197	38497	136651
2198	38510	136617
2199	38522	136578
2200	38534	136541
2201	38547	136508
2202	38567	136499
2203	38584	136480
2204	38603	136468
2205	38622	136455
2206	38635	136423
2207	38647	136387
2208	38659	136350
2209	38672	136316
2210	38685	136281
2211	38697	136245
2212	38709	136207
2213	38721	136171
2214	38776	136285
2215	38801	136294
2216	38829	136314
2217	38863	136353
2218	38878	136329
2219	38890	136292
2220	38903	136257
2221	38915	136221
2222	38927	136186
2223	38940	136150
2224	38952	136114
2225	38965	136082
2226	39002	136132
2227	39014	136095
2228	39027	136062
2229	39041	136033
2230	39055	136003
2231	39068	135967
2232	39078	135927
2233	39091	135892
2234	39103	135856
2235	39115	135820
2236	39127	135784
2237	39140	135750
2238	39152	135713
2239	39165	135679
2240	39176	135641
2241	39190	135612
2242	39209	135598
2243	39227	135581
2244	39244	135563
2245	39264	135555
2246	39277	135522
2247	39288	135483
2248	39301	135449
2249	39313	135413
2250	39325	135378
2251	39337	135340
2252	39349	135303
2253	39361	135269
2254	39374	135234
2255	39387	135201
2256	39403	135178
2257	39421	135165
2258	39441	135156
2259	39460	135142
2260	39482	135141
2261	39495	135108
2262	39508	135075
2263	39521	135042
2264	39532	135003
2265	39543	134965
2266	39556	134931
2267	39568	134894
2268	39582	134865
2269	39593	134828
2270	39606	134793
2271	39620	134764
2272	39640	134755
2273	39656	134736
2274	39674	134717
2275	39692	134703
2276	39704	134668
2277	39715	134628
2278	39726	134590
2279	39738	134552
2280	39750	134518
2281	39763	134484
2282	39775	134447
2283	39788	134418
2284	39800	134381
2285	39812	134344
2286	39824	134309
2287	39835	134270
2288	39853	134253
2289	39872	134243
2290	39894	134239
2291	39906	134206
2292	39918	134171
2293	39931	134138
2294	39942	134100
2295	39955	134066
2296	39967	134030
2297	39980	133999
2298	39992	133962
2299	40038	134041
2300	40065	134056
2301	40099	134095
2302	40143	134167
2303	40156	134135
2304	40169	134102
2305	40182	134068
2306	40195	134038
2307	40208	134006
2308	40219	133966
2309	40234	133941
2310	40270	133985
2311	40282	133948
2312	40294	133912
2313	40307	133883
2314	40320	133851
2315	40332	133813
2316	40343	133777
2317	40357	133747
2318	40368	133708
2319	40378	133666
2320	40391	133634
2321	40403	133599
2322	40415	133563
2323	40426	133527
2324	40439	133495
2325	40452	133463
2326	40468	133440
2327	40488	133431
2328	40507	133419
2329	40525	133402
2330	40537	133368
2331	40549	133334
2332	40562	133300
2333	40573	133263
2334	40585	133228
2335	40597	133194
2336	40610	133160
2337	40622	133125
2338	40634	133092
2339	40647	133058
2340	40659	133025
2341	40675	133004
2342	40693	132987
2343	40711	132973
2344	40732	132968
2345	40746	132938
2346	40759	132905
2347	40770	132870
2348	40783	132837
2349	40794	132800
2350	40806	132764
2351	40819	132732
2352	40831	132698
2353	40843	132664
2354	40856	132631
2355	40867	132592
2356	40882	132567
2357	40906	132573
2358	40928	132571
2359	40951	132573
2360	40971	132564
2361	40989	132546
2362	41006	132528
2363	41024	132514
2364	41037	132483
2365	41049	132446
2366	41061	132413
2367	41074	132381
2368	41086	132346
2369	41098	132314
2370	41113	132288
2371	41134	132280
2372	41151	132265
2373	41170	132250
2374	41183	132219
2375	41195	132186
2376	41208	132153
2377	41219	132118
2378	41231	132084
2379	41243	132050
2380	41256	132016
2381	41267	131980
2382	41323	132086
2383	41349	132094
2384	41398	132179
2385	41419	132173
2386	41432	132141
2387	41443	132106
2388	41455	132072
2389	41468	132040
2390	41480	132006
2391	41494	131978
2392	41508	131948
2393	41525	131929
2394	41560	131969
2395	41573	131938
2396	41584	131901
2397	41599	131874
2398	41615	131855
2399	41629	131825
2400	41642	131796
2401	41654	131760
2402	41660	131709
2403	41672	131673
2404	41684	131638
2405	41695	131603
2406	41708	131571
2407	41714	131518
2408	41727	131486
2409	41738	131450
2410	41753	131424
2411	41768	131401
2412	41787	131387
2413	41806	131375
2414	41824	131361
2415	41837	131331
2416	41850	131299
2417	41856	131248
2418	41870	131219
2419	41881	131183
2420	41893	131147
2421	41905	131113
2422	41915	131073
2423	41927	131039
2424	41938	131004
2425	41951	130972
2426	41963	130938
2427	41982	130926
2428	42000	130910
2429	42018	130897
2430	42038	130889
2431	42053	130863
2432	42064	130827
2433	42077	130795
2434	42089	130762
2435	42102	130731
2436	42113	130694
2437	42125	130662
2438	42136	130626
2439	42143	130576
2440	42156	130546
2441	42168	130512
2442	42182	130483
2443	42202	130474
2444	42222	130466
2445	42242	130457
2446	42258	130436
2447	42271	130406
2448	42283	130372
2449	42294	130337
2450	42306	130301
2451	42318	130269
2452	42331	130237
2453	42340	130196
2454	42353	130165
2455	42365	130133
2456	42377	130100
2457	42390	130068
2458	42402	130035
2459	42421	130024
2460	42438	130005
2461	42457	129994
2462	42470	129962
2463	42483	129932
2464	42495	129901
2465	42507	129867
2466	42519	129833
2467	42531	129798
2468	42543	129767
2469	42554	129731
2470	42568	129703
2471	42642	129858
2472	42677	129895
2473	42698	129889
2474	42738	129942
2475	42750	129909
2476	42762	129875
2477	42773	129840
2478	42785	129805
2479	42796	129769
2480	42807	129734
2481	42820	129702
2482	42830	129665
2483	42842	129630
2484	42855	129599
2485	42867	129566
2486	42879	129535
2487	42891	129502
2488	42905	129475
2489	42918	129443
2490	42930	129411
2491	42942	129377
2492	42954	129345
2493	42967	129315
2494	42979	129282
2495	42985	129233
2496	42996	129197
2497	43008	129163
2498	43021	129134
2499	43035	129105
2500	43047	129072
2501	43059	129041
2502	43073	129015
2503	43093	129003
2504	43112	128994
2505	43122	128954
2506	43134	128922
2507	43146	128889
2508	43158	128856
2509	43170	128822
2510	43181	128788
2511	43193	128755
2512	43205	128722
2513	43217	128688
2514	43270	128778
2515	43297	128792
2516	43327	128813
2517	43363	128851
2518	43383	128842
2519	43396	128812
2520	43409	128783
2521	43423	128754
2522	43436	128724
2523	43448	128694
2524	43462	128665
2525	43477	128641
2526	43502	128648
2527	43517	128625
2528	43531	128597
2529	43546	128573
2530	43560	128546
2531	43571	128511
2532	43584	128481
2533	43597	128451
2534	43608	128417
2535	43620	128383
2536	43633	128355
2537	43645	128323
2538	43657	128290
2539	43669	128257
2540	43682	128227
2541	43695	128197
2542	43713	128184
2543	43732	128173
2544	43751	128159
2545	43766	128135
2546	43778	128103
2547	43789	128069
2548	43802	128038
2549	43812	128000
2550	43824	127967
2551	43835	127935
2552	43847	127902
2553	43859	127869
2554	43872	127838
2555	43884	127807
2556	43895	127772
2557	43908	127742
2558	43919	127708
2559	43937	127694
2560	43961	127695
2561	43977	127674
2562	43988	127640
2563	44000	127607
2564	44011	127574
2565	44025	127545
2566	44037	127513
2567	44049	127482
2568	44060	127448
2569	44073	127418
2570	44086	127390
2571	44099	127361
2572	44112	127331
2573	44126	127303
2574	44145	127292
2575	44162	127275
2576	44177	127253
2577	44189	127221
2578	44202	127192
2579	44214	127158
2580	44227	127129
2581	44239	127097
2582	44251	127068
2583	44264	127038
2584	44277	127009
2585	44289	126977
2586	44301	126944
2587	44307	126896
2588	44319	126864
2589	44335	126843
2590	44353	126830
2591	44373	126819
2592	44388	126795
2593	44399	126762
2594	44412	126734
2595	44424	126702
2596	44436	126671
2597	44449	126641
2598	44460	126606
2599	44472	126575
2600	44531	126677
2601	44587	126770
2602	44614	126782
2603	44622	126739
2604	44640	126722
2605	44652	126693
2606	44664	126661
2607	44677	126631
2608	44692	126607
2609	44705	126580
2610	44718	126552
2611	44725	126505
2612	44738	126476
2613	44775	126515
2614	44787	126483
2615	44801	126457
2616	44815	126432
2617	44826	126397
2618	44837	126363
2619	44850	126335
2620	44862	126303
2621	44875	126275
2622	44888	126245
2623	44899	126212
2624	44911	126180
2625	44923	126148
2626	44934	126112
2627	44946	126083
2628	44958	126051
2629	44971	126022
2630	44986	125999
2631	45003	125983
2632	45021	125967
2633	45028	125921
2634	45040	125890
2635	45052	125859
2636	45064	125829
2637	45077	125798
2638	45090	125770
2639	45102	125741
2640	45114	125708
2641	45126	125678
2642	45139	125650
2643	45146	125603
2644	45158	125573
2645	45170	125540
2646	45188	125528
2647	45218	125546
2648	45234	125527
2649	45248	125499
2650	45263	125478
2651	45277	125452
2652	45285	125408
2653	45296	125376
2654	45309	125346
2655	45321	125317
2656	45333	125286
2657	45345	125254
2658	45357	125224
2659	45370	125195
2660	45384	125168
2661	45402	125156
2662	45429	125165
2663	45448	125153
2664	45463	125129
2665	45477	125106
2666	45489	125074
2667	45502	125046
2668	45514	125016
2669	45528	124989
2670	45539	124957
2671	45552	124928
2672	45616	125040
2673	45665	125110
2674	45701	125146
2675	45717	125126
2676	45729	125095
2677	45742	125067
2678	45750	125022
2679	45764	124999
2680	45778	124972
2681	45792	124947
2682	45806	124922
2683	45828	124917
2684	45840	124887
2685	45852	124857
2686	45867	124833
2687	45878	124801
2688	45891	124771
2689	45902	124739
2690	45914	124707
2691	45926	124676
2692	45938	124647
2693	45950	124615
2694	45962	124585
2695	45974	124555
2696	45987	124525
2697	45998	124491
2698	46009	124460
2699	46022	124432
2700	46040	124417
2701	46058	124401
2702	46078	124392
2703	46086	124350
2704	46098	124320
2705	46110	124291
2706	46122	124259
2707	46135	124231
2708	46147	124200
2709	46160	124174
2710	46172	124142
2711	46184	124113
2712	46197	124084
2713	46210	124055
2714	46220	124021
2715	46233	123992
2716	46246	123963
2717	46263	123948
2718	46282	123936
2719	46299	123918
2720	46312	123890
2721	46325	123862
2722	46336	123830
2723	46348	123800
2724	46359	123765
2725	46371	123735
2726	46382	123704
2727	46395	123675
2728	46406	123643
2729	46419	123615
2730	46432	123586
2731	46443	123555
2732	46458	123532
2733	46475	123515
2734	46494	123503
2735	46508	123479
2736	46519	123446
2737	46530	123412
2738	46542	123383
2739	46555	123353
2740	46566	123322
2741	46578	123291
2742	46590	123261
2743	46601	123228
2744	46613	123198
2745	46626	123170
2746	46639	123142
2747	46650	123111
2748	46738	123280
2749	46761	123279
2750	46792	123301
2751	46807	123276
2752	46819	123246
2753	46832	123220
2754	46845	123192
2755	46858	123165
2756	46871	123136
2757	46882	123105
2758	46896	123079
2759	46935	123120
2760	46948	123091
2761	46961	123064
2762	46973	123035
2763	46985	123006
2764	46998	122978
2765	47010	122946
2766	47022	122917
2767	47034	122888
2768	47046	122858
2769	47059	122829
2770	47070	122798
2771	47083	122771
2772	47095	122740
2773	47108	122711
2774	47119	122681
2775	47132	122652
2776	47148	122633
2777	47165	122615
2778	47177	122587
2779	47190	122559
2780	47201	122527
2781	47213	122497
2782	47225	122468
2783	47238	122439
2784	47250	122411
2785	47263	122381
2786	47274	122349
2787	47287	122322
2788	47298	122290
2789	47310	122261
2790	47322	122231
2791	47338	122211
2792	47358	122202
2793	47373	122180
2794	47385	122150
2795	47396	122119
2796	47408	122089
2797	47419	122057
2798	47431	122027
2799	47445	122001
2800	47457	121973
2801	47469	121944
2802	47481	121914
2803	47494	121885
2804	47506	121857
2805	47518	121827
2806	47529	121795
2807	47548	121783
2808	47568	121775
2809	47584	121755
2810	47597	121728
2811	47608	121697
2812	47622	121671
2813	47633	121638
2814	47646	121612
2815	47657	121581
2816	47668	121549
2817	47681	121521
2818	47692	121490
2819	47756	121593
2820	47792	121624
2821	47848	121706
2822	47860	121678
2823	47873	121649
2824	47885	121621
2825	47898	121593
2826	47911	121567
2827	47925	121543
2828	47938	121514
2829	47976	121551
2830	47989	121524
2831	48002	121497
2832	48017	121475
2833	48029	121446
2834	48042	121418
2835	48054	121389
2836	48065	121359
2837	48077	121329
2838	48089	121298
2839	48101	121270
2840	48114	121243
2841	48126	121214
2842	48139	121187
2843	48150	121155
2844	48162	121126
2845	48174	121097
2846	48187	121068
2847	48199	121040
2848	48214	121018
2849	48226	120990
2850	48239	120962
2851	48251	120933
2852	48263	120904
2853	48277	120879
2854	48289	120850
2855	48303	120825
2856	48315	120798
2857	48327	120768
2858	48338	120736
2859	48350	120708
2860	48362	120679
2861	48374	120647
2862	48444	120764
2863	48498	120839
2864	48510	120810
2865	48522	120782
2866	48533	120749
2867	48544	120718
2868	48557	120691
2869	48570	120665
2870	48583	120637
2871	48594	120605
2872	48607	120579
2873	48626	120567
2874	48642	120549
2875	48659	120532
2876	48672	120504
2877	48684	120476
2878	48696	120448
2879	48708	120417
2880	48720	120387
2881	48731	120357
2882	48744	120330
2883	48755	120300
2884	48767	120271
2885	48779	120241
2886	48791	120212
2887	48890	120398
2888	48915	120401
2889	48944	120412
2890	48955	120381
2891	48968	120355
2892	48981	120327
2893	48994	120302
2894	49006	120273
2895	49020	120249
2896	49035	120228
2897	49047	120198
2898	49061	120173
2899	49095	120199
2900	49111	120180
2901	49123	120152
2902	49136	120124
2903	49148	120094
2904	49160	120066
2905	49172	120037
2906	49182	120004
2907	49194	119975
2908	49207	119949
2909	49221	119923
2910	49233	119895
2911	49245	119865
2912	49256	119836
2913	49268	119806
2914	49280	119777
2915	49295	119755
2916	49308	119730
2917	49320	119701
2918	49331	119670
2919	49345	119646
2920	49357	119617
2921	49369	119589
2922	49382	119561
2923	49394	119534
2924	49405	119501
2925	49418	119475
2926	49430	119447
2927	49442	119419
2928	49453	119387
2929	49463	119354
2930	49475	119324
2931	49491	119307
2932	49509	119291
2933	49524	119270
2934	49535	119239
2935	49548	119213
2936	49560	119185
2937	49573	119157
2938	49585	119130
2939	49598	119102
2940	49609	119072
2941	49622	119047
2942	49633	119016
2943	49646	118988
2944	49658	118960
2945	49670	118932
2946	49681	118902
2947	49699	118886
2948	49720	118879
2949	49735	118858
2950	49747	118830
2951	49758	118800
2952	49770	118771
2953	49782	118743
2954	49795	118717
2955	49806	118687
2956	49818	118658
2957	49831	118631
2958	49842	118602
2959	49896	118671
2960	49932	118700
2961	49960	118710
2962	50008	118769
2963	50021	118741
2964	50034	118716
2965	50047	118688
2966	50059	118662
2967	50072	118635
2968	50083	118603
2969	50097	118580
2970	50111	118556
2971	50123	118529
2972	50136	118502
2973	50175	118538
2974	50190	118516
2975	50202	118488
2976	50212	118456
2977	50224	118428
2978	50238	118403
2979	50250	118374
2980	50263	118349
2981	50275	118321
2982	50288	118294
2983	50299	118264
2984	50311	118237
2985	50324	118210
2986	50337	118183
2987	50348	118153
2988	50361	118127
2989	50373	118099
2990	50387	118075
2991	50400	118050
2992	50412	118021
2993	50424	117994
2994	50435	117964
2995	50448	117937
2996	50460	117909
2997	50471	117879
2998	50484	117853
2999	50496	117825
3000	50508	117797
3001	50521	117771
3002	50533	117743
3003	50540	117703
3004	50551	117673
3005	50564	117648
3006	50578	117624
3007	50595	117607
3008	50609	117584
3009	50620	117554
3010	50633	117527
3011	50644	117497
3012	50656	117469
3013	50669	117443
3014	50679	117411
3015	50690	117380
3016	50701	117352
3017	50713	117323
3018	50726	117297
3019	50732	117256
3020	50744	117228
3021	50757	117201
3022	50769	117175
3023	50783	117151
3024	50800	117134
3025	50817	117117
3026	50829	117091
3027	50842	117066
3028	50853	117035
3029	50865	117006
3030	50876	116978
3031	50888	116949
3032	50900	116921
3033	50912	116893
3034	50925	116867
3035	50937	116841
3036	51026	116988
3037	51068	117031
3038	51095	117036
3039	51113	117024
3040	51131	117008
3041	51149	116994
3042	51170	116986
3043	51188	116972
3044	51217	116983
3045	51233	116966
3046	51271	116997
3047	51284	116972
3048	51296	116944
3049	51309	116919
3050	51322	116893
3051	51335	116867
3052	51347	116838
3053	51359	116812
3054	51371	116784
3055	51384	116758
3056	51397	116732
3057	51410	116706
3058	51422	116680
3059	51435	116653
3060	51448	116629
3061	51459	116599
3062	51473	116575
3063	51485	116547
3064	51497	116521
3065	51509	116493
3066	51521	116464
3067	51533	116436
3068	51545	116410
3069	51559	116386
3070	51571	116359
3071	51584	116333
3072	51596	116307
3073	51608	116278
3074	51620	116252
3075	51627	116212
3076	51638	116183
3077	51649	116153
3078	51663	116129
3079	51676	116103
3080	51687	116073
3081	51699	116046
3082	51712	116021
3083	51724	115995
3084	51736	115966
3085	51748	115940
3086	51761	115913
3087	51773	115887
3088	51785	115859
3089	51799	115835
3090	51810	115807
3091	51823	115780
3092	51835	115753
3093	51847	115726
3094	51857	115695
3095	51910	115758
3096	51959	115814
3097	52000	115851
3098	52023	115849
3099	52035	115822
3100	52048	115794
3101	52063	115774
3102	52077	115752
3103	52090	115726
3104	52106	115708
3105	52146	115742
3106	52159	115718
3107	52172	115691
3108	52182	115661
3109	52194	115632
3110	52206	115607
3111	52220	115582
3112	52233	115557
3113	52245	115531
3114	52257	115503
3115	52269	115475
3116	52281	115449
3117	52294	115423
3118	52306	115395
3119	52318	115368
3120	52330	115340
3121	52342	115315
3122	52358	115296
3123	52372	115272
3124	52385	115247
3125	52397	115221
3126	52409	115193
3127	52422	115167
3128	52433	115140
3129	52447	115115
3130	52458	115087
3131	52471	115061
3132	52483	115033
3133	52495	115007
3134	52507	114981
3135	52521	114957
3136	52534	114932
3137	52545	114903
3138	52558	114877
3139	52572	114855
3140	52584	114828
3141	52597	114802
3142	52609	114777
3143	52621	114749
3144	52634	114724
3145	52646	114697
3146	52659	114672
3147	52671	114644
3148	52683	114619
3149	52695	114592
3150	52707	114564
3151	52719	114537
3152	52732	114512
3153	52744	114486
3154	52757	114460
3155	52768	114432
3156	52784	114413
3157	52798	114390
3158	52810	114364
3159	52823	114340
3160	52835	114313
3161	52848	114287
3162	52859	114259
3163	52866	114220
3164	52876	114190
3165	52887	114161
3166	52899	114134
3167	52945	114179
3168	52998	114241
3169	53012	114218
3170	53064	114279
3171	53077	114254
3172	53090	114228
3173	53103	114203
3174	53115	114176
3175	53126	114148
3176	53138	114120
3177	53150	114094
3178	53162	114068
3179	53174	114040
3180	53188	114019
3181	53202	113996
3182	53214	113968
3183	53226	113942
3184	53232	113903
3185	53270	113930
3186	53285	113911
3187	53298	113885
3188	53308	113855
3189	53314	113816
3190	53325	113787
3191	53338	113761
3192	53350	113734
3193	53363	113709
3194	53374	113682
3195	53387	113656
3196	53398	113628
3197	53411	113603
3198	53423	113577
3199	53435	113549
3200	53447	113524
3201	53459	113497
3202	53472	113472
3203	53484	113446
3204	53496	113419
3205	53510	113396
3206	53521	113368
3207	53534	113344
3208	53545	113314
3209	53557	113288
3210	53569	113261
3211	53581	113235
3212	53594	113210
3213	53606	113184
3214	53619	113158
3215	53631	113133
3216	53643	113107
3217	53656	113082
3218	53668	113056
3219	53681	113031
3220	53694	113006
3221	53706	112981
